Tournament,Stage,Match Type,Player,Teams,Agents,Rounds Played,Rating,Average Combat Score,Kills:Deaths,"Kill, Assist, Trade, Survive %",Average Damage Per Round,Kills Per Round,Assists Per Round,First Kills Per Round,First Deaths Per Round,Headshot %,Clutch Success %,Clutches (won/played),Maximum Kills in a Single Map,Kills,Deaths,Assists,First Kills,First Deaths
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,cauanzin,LOUD,"breach, sova",38,0.82,180,0.75,55%,123,0.63,0.24,0.11,0.11,26%,22%,2/9,13,24,32,9,4,4
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,saadhak,LOUD,kayo,38,0.55,122,0.44,66%,80,0.37,0.39,0.03,0.13,21%,0%,0/5,8,14,32,15,1,5
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,aspas,LOUD,jett,18,0.64,184,0.59,67%,118,0.56,0.22,0.17,0.17,18%,0%,0/2,10,10,17,4,3,3
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,aspas,LOUD,neon,20,1.15,277,1.25,65%,164,1,0.05,0.2,0.1,31%,0%,0/2,20,20,16,1,4,2
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,aspas,LOUD,"jett, neon",38,0.89,230,0.91,66%,142,0.79,0.13,0.18,0.13,26%,0%,0/4,20,30,33,5,7,5
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,Less,LOUD,viper,20,0.92,164,0.79,65%,107,0.55,0.15,0.05,0.1,13%,0%,0/5,11,11,14,3,1,2
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,Less,LOUD,killjoy,18,0.62,157,0.53,72%,109,0.5,0.17,0,0.22,32%,0%,0/1,9,9,17,3,0,4
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,Less,LOUD,"killjoy, viper",38,0.77,160,0.65,68%,108,0.53,0.16,0.03,0.16,22%,0%,0/6,11,20,31,6,1,6
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,tuyz,LOUD,omen,38,0.88,194,0.77,61%,121,0.63,0.32,0.08,0.05,33%,29%,2/7,17,24,31,12,3,2
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,Smoggy,EDward Gaming,breach,22,0.77,127,0.59,59%,81,0.45,0.36,0.09,0.09,28%,0%,0/2,10,10,17,8,2,2
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,Smoggy,EDward Gaming,jett,21,1.17,171,1.08,67%,117,0.67,0.19,0.14,0.19,39%,25%,1/4,14,14,13,4,3,4
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,Smoggy,EDward Gaming,raze,24,0.98,165,1,79%,112,0.63,0.17,0.04,0.04,26%,0%,0/4,15,15,15,4,1,1
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,Smoggy,EDward Gaming,"breach, jett, raze",67,0.97,154,0.87,69%,103,0.58,0.24,0.09,0.1,30%,10%,1/10,15,39,45,16,6,7
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,Haodong,EDward Gaming,astra,21,0.98,142,0.85,86%,89,0.52,0.19,0,0.05,13%,0%,0/2,11,11,13,4,0,1
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,Haodong,EDward Gaming,omen,46,0.92,176,0.97,78%,112,0.63,0.26,0.09,0.09,27%,33%,2/6,16,29,30,12,4,4
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,Haodong,EDward Gaming,"astra, omen",67,0.94,165,0.93,81%,105,0.6,0.24,0.06,0.07,22%,25%,2/8,16,40,43,16,4,5
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,ZmjjKK,EDward Gaming,jett,46,1.12,292,1.24,70%,178,1.02,0.11,0.35,0.13,23%,0%,0/3,30,47,38,5,16,6
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,ZmjjKK,EDward Gaming,raze,21,1.27,296,1.5,71%,190,1,0.33,0.29,0.14,18%,100%,1/1,21,21,14,7,6,3
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,ZmjjKK,EDward Gaming,"jett, raze",67,1.17,293,1.31,70%,182,1.01,0.18,0.33,0.13,21%,25%,1/4,30,68,52,12,22,9
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,nobody,EDward Gaming,skye,45,0.94,194,0.91,78%,133,0.69,0.51,0.07,0.07,30%,50%,1/2,16,31,34,23,3,3
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,nobody,EDward Gaming,sova,22,0.79,126,0.69,68%,100,0.5,0.05,0.09,0.09,35%,20%,1/5,11,11,16,1,2,2
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,nobody,EDward Gaming,"skye, sova",67,0.89,171,0.84,75%,122,0.63,0.36,0.07,0.07,31%,29%,2/7,16,42,50,24,5,5
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,CHICHOO,EDward Gaming,cypher,46,0.8,159,0.76,63%,107,0.54,0.22,0.02,0.02,27%,0%,0/8,14,25,33,10,1,1
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,CHICHOO,EDward Gaming,viper,21,1.33,205,1.7,90%,123,0.81,0.14,0.1,0,36%,50%,1/2,17,17,10,3,2,0
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,CHICHOO,EDward Gaming,"cypher, viper",67,0.98,174,0.98,72%,112,0.63,0.19,0.04,0.01,30%,10%,1/10,17,42,43,13,3,1
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,FiNESSE,NRG Esports,breach,22,0.6,109,0.44,68%,80,0.36,0.23,0,0.05,12%,0%,0/3,8,8,18,5,0,1
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,FiNESSE,NRG Esports,viper,17,0.51,93,0.43,53%,81,0.35,0.12,0,0.18,35%,20%,1/5,6,6,14,2,0,3
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,FiNESSE,NRG Esports,"breach, viper",39,0.55,101,0.44,62%,80,0.36,0.18,0,0.1,19%,13%,1/8,8,14,32,7,0,4
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,Victor,NRG Esports,raze,39,0.66,176,0.74,59%,119,0.59,0.08,0.08,0.26,24%,0%,0/2,12,23,31,3,3,10
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,crashies,NRG Esports,skye,17,0.64,129,0.58,53%,83,0.41,0.06,0.06,0,30%,0%,0/3,7,7,12,1,1,0
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,crashies,NRG Esports,sova,22,0.78,141,0.65,59%,95,0.5,0.05,0.05,0.14,33%,0%,0/2,11,11,17,1,1,3
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,crashies,NRG Esports,"skye, sova",39,0.71,135,0.62,56%,90,0.46,0.05,0.05,0.08,32%,0%,0/5,11,18,29,2,2,3
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,s0m,NRG Esports,harbor,17,0.58,125,0.44,35%,75,0.41,0.24,0.18,0.06,12%,100%,1/1,7,7,16,4,3,1
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,s0m,NRG Esports,brimstone,22,1.23,266,1.31,73%,155,0.95,0.32,0.14,0.05,20%,0%,0/2,21,21,16,7,3,1
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,s0m,NRG Esports,"brimstone, harbor",39,0.91,196,0.88,56%,120,0.72,0.28,0.15,0.05,17%,33%,1/3,21,28,32,11,6,2
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,ardiis,NRG Esports,sage,17,0.21,84,0.27,47%,63,0.24,0.12,0.06,0.06,24%,0%,0/4,4,4,15,2,1,1
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,ardiis,NRG Esports,killjoy,22,0.83,180,0.71,64%,128,0.55,0.14,0.14,0.18,18%,0%,0/4,12,12,17,3,3,4
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,ardiis,NRG Esports,"killjoy, sage",39,0.52,132,0.5,56%,100,0.41,0.13,0.1,0.13,20%,0%,0/8,12,16,32,5,4,5
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,mindfreak,Paper Rex,astra,23,1.34,216,1.54,83%,129,0.87,0.43,0.13,0,35%,20%,1/5,20,20,13,10,3,0
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,mindfreak,Paper Rex,brimstone,23,1.05,181,1,83%,112,0.65,0.39,0.04,0.17,21%,0%,0/2,15,15,15,9,1,4
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,mindfreak,Paper Rex,"astra, brimstone",46,1.19,198,1.25,83%,120,0.76,0.41,0.09,0.09,29%,14%,1/7,20,35,28,19,4,4
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,f0rsakeN,Paper Rex,jett,23,1.26,248,1.25,78%,155,0.87,0.26,0.22,0.13,24%,0%,0/1,20,20,16,6,5,3
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,f0rsakeN,Paper Rex,harbor,23,0.82,124,0.53,83%,92,0.39,0.39,0.04,0.09,26%,,,9,9,17,9,1,2
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,f0rsakeN,Paper Rex,"harbor, jett",46,1.04,186,0.88,80%,123,0.63,0.33,0.13,0.11,25%,0%,0/1,20,29,33,15,6,5
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,Jinggg,Paper Rex,raze,46,1.37,323,1.56,83%,204,1.15,0.17,0.2,0.09,19%,0%,0/1,27,53,34,8,9,4
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,d4v41,Paper Rex,skye,23,1.18,187,1.33,78%,128,0.7,0.3,0.13,0.04,35%,20%,1/5,16,16,12,7,3,1
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,d4v41,Paper Rex,viper,23,1.07,163,0.93,70%,118,0.57,0.3,0.09,0.04,28%,33%,1/3,13,13,14,7,2,1
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,d4v41,Paper Rex,"skye, viper",46,1.12,175,1.12,74%,123,0.63,0.3,0.11,0.04,32%,25%,2/8,16,29,26,14,5,2
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,cgrs,Paper Rex,skye,23,0.71,107,0.38,78%,67,0.26,0.65,0,0.04,19%,0%,0/3,6,6,16,15,0,1
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,cgrs,Paper Rex,gekko,23,1.01,182,1.07,74%,107,0.7,0.3,0.17,0.09,36%,0%,0/2,16,16,15,7,4,2
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,cgrs,Paper Rex,"gekko, skye",46,0.86,144,0.71,76%,87,0.48,0.48,0.09,0.07,28%,0%,0/5,16,22,31,22,4,3
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,Rb,DRX,astra,23,0.94,157,0.93,74%,93,0.61,0.26,0.13,0,32%,0%,0/5,14,14,15,6,3,0
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,Rb,DRX,neon,23,0.95,237,1.24,57%,152,0.91,0,0.04,0.22,26%,50%,1/2,21,21,17,0,1,5
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,Rb,DRX,"astra, neon",46,0.94,197,1.09,65%,123,0.76,0.13,0.09,0.11,28%,14%,1/7,21,35,32,6,4,5
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,Zest,DRX,astra,23,0.8,109,0.57,74%,62,0.35,0.61,0,0.09,26%,25%,1/4,8,8,14,14,0,2
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,Zest,DRX,fade,23,0.91,225,1.17,74%,125,0.91,0.22,0.13,0.09,45%,0%,0/1,21,21,18,5,3,2
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,Zest,DRX,"astra, fade",46,0.86,167,0.91,74%,93,0.63,0.41,0.07,0.09,37%,20%,1/5,21,29,32,19,3,4
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,BuZz,DRX,raze,46,0.82,234,0.88,72%,151,0.76,0.11,0.2,0.22,16%,0%,0/1,18,35,40,5,9,10
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,stax,DRX,skye,46,0.77,120,0.53,61%,86,0.37,0.39,0.02,0.09,27%,0%,0/6,10,17,32,18,1,4
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Quarterfinals,MaKo,DRX,viper,46,1.08,218,1.13,78%,153,0.78,0.41,0.02,0.11,35%,14%,1/7,19,36,32,19,1,5
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,Ethan,Evil Geniuses,breach,37,1.26,173,1.14,89%,105,0.65,0.68,0.08,0.05,18%,50%,2/4,14,24,21,25,3,2
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,Demon1,Evil Geniuses,brimstone,15,1.19,170,1.38,80%,112,0.73,0.27,0.07,0,41%,0%,0/1,11,11,8,4,1,0
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,Demon1,Evil Geniuses,jett,22,0.69,157,0.67,64%,99,0.55,0.14,0.09,0.14,38%,0%,0/4,12,12,18,3,2,3
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,Demon1,Evil Geniuses,"brimstone, jett",37,0.94,164,0.88,70%,104,0.62,0.19,0.08,0.08,40%,0%,0/5,12,23,26,7,3,3
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,jawgemo,Evil Geniuses,astra,22,1.25,182,1.33,77%,131,0.73,0.36,0,0,31%,100%,1/1,16,16,12,8,0,0
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,jawgemo,Evil Geniuses,raze,15,1.01,200,1.1,80%,160,0.73,0.27,0.13,0.33,31%,100%,1/1,11,11,10,4,2,5
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,jawgemo,Evil Geniuses,"astra, raze",37,1.13,191,1.23,78%,142,0.73,0.32,0.05,0.14,31%,100%,2/2,16,27,22,12,2,5
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,Boostio,Evil Geniuses,killjoy,37,1.42,317,1.56,78%,209,1.05,0.32,0.24,0.05,24%,100%,2/2,21,39,25,12,9,2
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,C0M,Evil Geniuses,sova,37,1.27,240,1.43,73%,155,0.89,0.24,0.11,0.11,22%,0%,0/4,17,33,23,9,4,4
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,Jamppi,Team Liquid,breach,22,0.93,191,0.75,77%,125,0.55,0.64,0.05,0.09,29%,0%,0/2,12,12,16,14,1,2
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,Jamppi,Team Liquid,skye,15,0.91,193,0.92,73%,129,0.73,0.27,0.07,0.07,18%,0%,0/2,11,11,12,4,1,1
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,Jamppi,Team Liquid,"breach, skye",37,0.92,192,0.82,76%,127,0.62,0.49,0.05,0.08,24%,0%,0/4,12,23,28,18,2,3
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,Sayf,Team Liquid,raze,15,0.5,188,0.57,60%,128,0.53,0.2,0.07,0.13,15%,0%,0/5,8,8,14,3,1,2
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,Sayf,Team Liquid,jett,22,0.91,204,0.83,59%,134,0.68,0.23,0.14,0.23,21%,0%,0/4,15,15,18,5,3,5
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,Sayf,Team Liquid,"jett, raze",37,0.7,196,0.72,59%,132,0.62,0.22,0.11,0.19,18%,0%,0/9,15,23,32,8,4,7
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,soulcas,Team Liquid,skye,22,0.95,180,1.07,91%,133,0.68,0.27,0,0.05,42%,0%,0/2,15,15,14,6,0,1
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,soulcas,Team Liquid,viper,15,0.27,123,0.36,53%,75,0.33,0.33,0.13,0.27,16%,,,5,5,14,5,2,4
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,soulcas,Team Liquid,"skye, viper",37,0.61,152,0.71,76%,109,0.54,0.3,0.05,0.14,33%,0%,0/2,15,20,28,11,2,5
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,nAts,Team Liquid,killjoy,22,1.23,256,1.4,73%,162,0.95,0.09,0.18,0.05,36%,25%,1/4,21,21,15,2,4,1
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,nAts,Team Liquid,cypher,15,0.93,245,1,80%,161,0.87,0.07,0.07,0,33%,0%,0/2,13,13,13,1,1,0
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,nAts,Team Liquid,"cypher, killjoy",37,1.08,250,1.21,76%,161,0.92,0.08,0.14,0.03,35%,17%,1/6,21,34,28,3,5,1
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,Redgar,Team Liquid,omen,37,0.62,125,0.57,59%,81,0.46,0.32,0.08,0.14,37%,0%,0/4,11,17,30,12,3,5
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,f0rsakeN,Paper Rex,harbor,20,1.15,258,1.06,70%,174,0.85,0.35,0.2,0.05,32%,0%,0/3,17,17,16,7,4,1
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,f0rsakeN,Paper Rex,cypher,18,0.8,149,0.53,67%,114,0.44,0.39,0,0.11,15%,0%,0/3,8,8,15,7,0,2
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,f0rsakeN,Paper Rex,"cypher, harbor",38,0.97,204,0.81,68%,146,0.66,0.37,0.11,0.08,24%,0%,0/6,17,25,31,14,4,3
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,mindfreak,Paper Rex,brimstone,20,0.92,172,0.87,75%,96,0.65,0.4,0.05,0.05,16%,17%,1/6,13,13,15,8,1,1
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,mindfreak,Paper Rex,omen,18,0.54,94,0.54,50%,55,0.39,0.11,0.06,0,24%,0%,0/1,7,7,13,2,1,0
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,mindfreak,Paper Rex,"brimstone, omen",38,0.73,133,0.71,63%,77,0.53,0.26,0.05,0.03,18%,14%,1/7,13,20,28,10,2,1
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,Jinggg,Paper Rex,raze,38,1.11,264,1.17,63%,171,0.92,0.13,0.16,0.16,20%,0%,0/1,22,35,30,5,6,6
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,d4v41,Paper Rex,skye,38,0.75,147,0.56,66%,93,0.47,0.53,0.08,0.08,24%,0%,0/8,9,18,32,20,3,3
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,cgrs,Paper Rex,gekko,38,0.66,150,0.59,74%,93,0.5,0.32,0.05,0.21,19%,0%,0/5,13,19,32,12,2,8
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,Boaster,FNATIC,brimstone,20,0.97,173,1,80%,116,0.6,0.6,0.05,0.1,16%,0%,0/2,12,12,12,12,1,2
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,Boaster,FNATIC,astra,18,1.09,180,1,78%,131,0.61,0.39,0.06,0.06,13%,0%,0/2,11,11,11,7,1,1
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,Boaster,FNATIC,"astra, brimstone",38,1.03,176,1,79%,123,0.61,0.5,0.05,0.08,14%,0%,0/4,12,23,23,19,2,3
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,Derke,FNATIC,raze,38,1.39,293,1.56,82%,197,1.03,0.29,0.24,0.16,24%,50%,3/6,24,39,25,11,9,6
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,Leo,FNATIC,skye,20,0.91,151,0.63,70%,98,0.5,0.5,0.05,0,17%,0%,0/1,10,10,16,10,1,0
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,Leo,FNATIC,fade,18,1.06,181,1.44,83%,112,0.72,0.33,0.11,0,20%,100%,1/1,13,13,9,6,2,0
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,Leo,FNATIC,"fade, skye",38,0.99,166,0.92,76%,104,0.61,0.42,0.08,0,18%,50%,1/2,13,23,25,16,3,0
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,Alfajer,FNATIC,killjoy,18,1.28,210,1.4,72%,145,0.78,0.17,0.06,0.11,20%,0%,0/1,14,14,10,3,1,2
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,Alfajer,FNATIC,cypher,20,1.27,230,1.64,85%,148,0.9,0.25,0.1,0.1,35%,67%,2/3,18,18,11,5,2,2
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,Alfajer,FNATIC,"cypher, killjoy",38,1.28,220,1.52,79%,147,0.84,0.21,0.08,0.11,28%,50%,2/4,18,32,21,8,3,4
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Semifinals,Chronicle,FNATIC,viper,38,1.28,264,1.57,71%,170,0.95,0.37,0.11,0.11,33%,0%,0/2,22,36,23,14,4,4
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,Chronicle,FNATIC,breach,46,1.08,232,1.21,72%,150,0.87,0.43,0.02,0.09,23%,0%,0/4,21,40,33,20,1,4
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,Chronicle,FNATIC,viper,16,1.51,298,1.78,88%,207,1,0.44,0.13,0.06,26%,,,16,16,9,7,2,1
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,Chronicle,FNATIC,"breach, viper",62,1.22,254,1.33,76%,164,0.9,0.44,0.05,0.08,24%,0%,0/4,21,56,42,27,3,5
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,Leo,FNATIC,fade,38,1.26,180,1.63,79%,104,0.68,0.34,0,0.05,14%,0%,0/4,14,26,16,13,0,2
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,Leo,FNATIC,skye,24,1.79,326,2.36,79%,214,1.08,0.46,0.13,0,22%,50%,2/4,26,26,11,11,3,0
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,Leo,FNATIC,"fade, skye",62,1.43,229,1.93,79%,147,0.84,0.39,0.05,0.03,18%,25%,2/8,26,52,27,24,3,2
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,Alfajer,FNATIC,cypher,24,1,202,1.2,63%,122,0.75,0.13,0.08,0,31%,0%,0/6,18,18,15,3,2,0
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,Alfajer,FNATIC,killjoy,38,1.24,218,1.68,74%,138,0.84,0.08,0.13,0.08,22%,25%,1/4,16,32,19,3,5,3
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,Alfajer,FNATIC,"cypher, killjoy",62,1.16,213,1.47,69%,132,0.81,0.1,0.11,0.05,25%,10%,1/10,18,50,34,6,7,3
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,Derke,FNATIC,raze,62,0.94,217,0.91,65%,132,0.68,0.15,0.32,0.18,21%,,,18,42,46,9,20,11
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,Boaster,FNATIC,astra,16,1.22,175,1.13,88%,105,0.56,0.81,0.13,0,11%,0%,0/2,9,9,8,13,2,0
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,Boaster,FNATIC,omen,24,1.15,188,0.93,88%,120,0.58,0.63,0.13,0.04,17%,50%,1/2,14,14,15,15,3,1
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,Boaster,FNATIC,brimstone,22,0.94,164,0.8,73%,101,0.55,0.41,0,0.09,16%,0%,0/2,12,12,15,9,0,2
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,Boaster,FNATIC,"astra, brimstone, omen",62,1.1,176,0.92,82%,110,0.56,0.6,0.08,0.05,15%,17%,1/6,14,35,38,37,5,3
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,Ethan,Evil Geniuses,breach,22,0.75,167,0.71,82%,95,0.55,0.55,0,0,21%,100%,1/1,12,12,17,12,0,0
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,Ethan,Evil Geniuses,skye,40,0.81,161,0.76,65%,105,0.55,0.43,0.08,0.05,18%,33%,1/3,19,22,29,17,3,2
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,Ethan,Evil Geniuses,"breach, skye",62,0.79,163,0.74,71%,101,0.55,0.47,0.05,0.03,19%,50%,2/4,19,34,46,29,3,2
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,C0M,Evil Geniuses,breach,16,0.49,93,0.36,56%,61,0.31,0.13,0,0.06,47%,20%,1/5,5,5,14,2,0,1
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,C0M,Evil Geniuses,viper,24,0.98,181,0.94,75%,109,0.63,0.38,0.04,0.17,21%,25%,1/4,15,15,16,9,1,4
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,C0M,Evil Geniuses,sova,22,0.96,133,0.71,68%,89,0.45,0.27,0,0.05,29%,50%,1/2,10,10,14,6,0,1
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,C0M,Evil Geniuses,"breach, sova, viper",62,0.81,136,0.68,68%,90,0.48,0.27,0.02,0.1,28%,27%,3/11,15,30,44,17,1,6
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,jawgemo,Evil Geniuses,raze,46,0.94,215,0.94,61%,146,0.72,0.2,0.17,0.22,15%,0%,0/2,19,33,35,9,8,10
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,jawgemo,Evil Geniuses,omen,16,0.76,195,0.69,69%,130,0.56,0.19,0.06,0.19,30%,,,9,9,13,3,1,3
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,jawgemo,Evil Geniuses,"omen, raze",62,0.88,208,0.88,63%,142,0.68,0.19,0.15,0.21,18%,0%,0/2,19,42,48,12,9,13
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,Boostio,Evil Geniuses,astra,24,0.7,169,0.57,67%,116,0.5,0.42,0.08,0.13,14%,25%,1/4,12,12,21,10,2,3
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,Boostio,Evil Geniuses,killjoy,38,1.02,211,1.11,58%,141,0.79,0.05,0.13,0.16,18%,0%,0/5,21,30,27,2,5,6
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,Boostio,Evil Geniuses,"astra, killjoy",62,0.91,197,0.88,61%,131,0.68,0.19,0.11,0.15,17%,11%,1/9,21,42,48,12,7,9
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,Demon1,Evil Geniuses,brimstone,22,0.96,158,0.93,68%,100,0.59,0.32,0.05,0.14,42%,29%,2/7,13,13,14,7,1,3
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,Demon1,Evil Geniuses,jett,40,0.73,176,0.74,65%,116,0.65,0.2,0.08,0.13,42%,0%,0/7,19,26,35,8,3,5
