Tournament,Stage,Match Type,Player,Teams,Agents,Rounds Played,Rating,Average Combat Score,Kills:Deaths,"Kill, Assist, Trade, Survive %",Average Damage Per Round,Kills Per Round,Assists Per Round,First Kills Per Round,First Deaths Per Round,Headshot %,Clutch Success %,Clutches (won/played),Maximum Kills in a Single Map,Kills,Deaths,Assists,First Kills,First Deaths
Valorant Champions 2021,All Stages,All Match Types,Quick,FURIA,skye,44,0.82,155,0.75,73%,104,0.55,0.18,0,0.11,21%,50%,2/4,13,24,32,8,0,5
Valorant Champions 2021,All Stages,All Match Types,Quick,FURIA,cypher,24,1.36,295,1.53,75%,189,1.08,0.21,0.17,0.21,20%,50%,1/2,26,26,17,5,4,5
Valorant Champions 2021,All Stages,All Match Types,Quick,FURIA,viper,23,1.24,203,1.33,74%,131,0.7,0.17,0.26,0.09,46%,,,16,16,12,4,6,2
Valorant Champions 2021,All Stages,All Match Types,Quick,FURIA,sage,43,0.77,162,0.74,56%,102,0.53,0.35,0.09,0.12,23%,0%,0/2,15,23,31,15,4,5
Valorant Champions 2021,All Stages,All Match Types,Quick,FURIA,"cypher, sage, skye, viper",134,0.97,189,0.97,68%,123,0.66,0.24,0.1,0.13,24%,38%,3/8,26,89,92,32,14,17
Valorant Champions 2021,All Stages,All Match Types,nzr,FURIA,viper,24,1.18,207,1.29,83%,155,0.75,0.33,0.08,0.08,23%,20%,1/5,18,18,14,8,2,2
Valorant Champions 2021,All Stages,All Match Types,nzr,FURIA,sova,110,1.07,206,1.11,76%,142,0.72,0.27,0.05,0.05,20%,11%,3/28,17,79,71,30,6,5
Valorant Champions 2021,All Stages,All Match Types,nzr,FURIA,"sova, viper",134,1.09,206,1.14,78%,144,0.72,0.28,0.06,0.05,20%,12%,4/33,18,97,85,38,8,7
Valorant Champions 2021,All Stages,All Match Types,xand,FURIA,jett,134,1.01,231,1.03,73%,145,0.79,0.17,0.16,0.16,23%,0%,0/12,20,106,103,23,22,21
Valorant Champions 2021,All Stages,All Match Types,L1NK,Team Liquid,astra,120,0.94,179,0.94,73%,119,0.63,0.28,0.09,0.08,30%,7%,1/14,19,76,81,33,11,9
Valorant Champions 2021,All Stages,All Match Types,L1NK,Team Liquid,cypher,26,1.25,227,1.43,73%,153,0.77,0.12,0.08,0.04,41%,29%,2/7,20,20,14,3,2,1
Valorant Champions 2021,All Stages,All Match Types,L1NK,Team Liquid,breach,41,0.94,164,0.86,73%,116,0.59,0.27,0.05,0,40%,0%,0/5,14,24,28,11,2,0
Valorant Champions 2021,All Stages,All Match Types,L1NK,Team Liquid,"astra, breach, cypher",187,0.98,181,0.98,73%,123,0.64,0.25,0.08,0.05,33%,12%,3/26,20,120,123,47,15,10
Valorant Champions 2021,All Stages,All Match Types,Jamppi,Team Liquid,astra,41,0.93,165,0.89,73%,110,0.61,0.39,0.15,0.12,18%,0%,0/6,15,25,28,16,6,5
Valorant Champions 2021,All Stages,All Match Types,Jamppi,Team Liquid,sova,83,0.93,196,0.95,70%,125,0.67,0.22,0.13,0.11,20%,33%,2/6,20,56,59,18,11,9
Valorant Champions 2021,All Stages,All Match Types,Jamppi,Team Liquid,killjoy,18,0.96,148,0.91,72%,102,0.56,0.22,0.17,0.17,21%,50%,1/2,10,10,11,4,3,3
Valorant Champions 2021,All Stages,All Match Types,Jamppi,Team Liquid,jett,45,0.87,212,0.94,73%,122,0.73,0.11,0.18,0.2,14%,50%,1/2,18,33,35,5,8,9
Valorant Champions 2021,All Stages,All Match Types,Jamppi,Team Liquid,"astra, jett, killjoy, sova",187,0.92,187,0.93,72%,119,0.66,0.23,0.15,0.14,18%,25%,4/16,20,124,133,43,28,26
Valorant Champions 2021,All Stages,All Match Types,soulcas,Team Liquid,raze,41,1,222,1.17,66%,151,0.85,0.15,0.1,0.2,23%,0%,0/2,24,35,30,6,4,8
Valorant Champions 2021,All Stages,All Match Types,soulcas,Team Liquid,sova,45,1,168,1.12,80%,115,0.62,0.29,0.02,0.09,36%,20%,1/5,16,28,25,13,1,4
Valorant Champions 2021,All Stages,All Match Types,soulcas,Team Liquid,kayo,101,0.88,180,0.84,70%,123,0.62,0.43,0.04,0.16,35%,0%,0/6,20,63,75,43,4,16
Valorant Champions 2021,All Stages,All Match Types,soulcas,Team Liquid,"kayo, raze, sova",187,0.93,187,0.97,72%,127,0.67,0.33,0.05,0.15,32%,8%,1/13,24,126,130,62,9,28
Valorant Champions 2021,All Stages,All Match Types,ScreaM,Team Liquid,reyna,128,1.25,295,1.38,77%,190,1.02,0.17,0.21,0.1,32%,7%,1/15,26,130,94,22,27,13
Valorant Champions 2021,All Stages,All Match Types,ScreaM,Team Liquid,jett,59,0.9,165,0.83,63%,108,0.58,0.15,0.03,0.19,27%,17%,1/6,13,34,41,9,2,11
Valorant Champions 2021,All Stages,All Match Types,ScreaM,Team Liquid,"jett, reyna",187,1.13,252,1.21,73%,164,0.88,0.17,0.16,0.13,31%,10%,2/21,26,164,135,31,29,24
Valorant Champions 2021,All Stages,All Match Types,Nivera,Team Liquid,viper,124,0.96,173,0.95,69%,124,0.61,0.24,0.02,0.06,35%,11%,2/18,20,76,80,30,2,7
Valorant Champions 2021,All Stages,All Match Types,Nivera,Team Liquid,sova,18,1.66,304,2,89%,181,1.22,0.44,0.22,0,43%,100%,1/1,22,22,11,8,4,0
Valorant Champions 2021,All Stages,All Match Types,Nivera,Team Liquid,killjoy,45,1.25,220,1.46,76%,149,0.78,0.2,0.02,0.09,26%,33%,1/3,20,35,24,9,1,4
Valorant Champions 2021,All Stages,All Match Types,Nivera,Team Liquid,"killjoy, sova, viper",187,1.1,198,1.16,72%,135,0.71,0.25,0.04,0.06,33%,18%,4/22,22,133,115,47,7,11
Valorant Champions 2021,All Stages,All Match Types,zombs,Sentinels,astra,130,0.93,146,0.79,73%,100,0.52,0.45,0.02,0.05,14%,24%,4/17,17,67,85,58,3,7
Valorant Champions 2021,All Stages,All Match Types,zombs,Sentinels,viper,69,0.96,172,0.89,59%,109,0.59,0.29,0.06,0.09,18%,29%,2/7,15,41,46,20,4,6
Valorant Champions 2021,All Stages,All Match Types,zombs,Sentinels,"astra, viper",199,0.94,155,0.82,68%,103,0.54,0.39,0.04,0.07,15%,25%,6/24,17,108,131,78,7,13
Valorant Champions 2021,All Stages,All Match Types,SicK,Sentinels,skye,152,1.02,199,1.05,75%,136,0.72,0.27,0.15,0.07,23%,18%,3/17,20,109,104,41,23,11
Valorant Champions 2021,All Stages,All Match Types,SicK,Sentinels,sage,47,1.12,218,1.06,74%,144,0.72,0.3,0.17,0.06,21%,20%,1/5,19,34,32,14,8,3
Valorant Champions 2021,All Stages,All Match Types,SicK,Sentinels,"sage, skye",199,1.04,203,1.05,75%,138,0.72,0.28,0.16,0.07,23%,18%,4/22,20,143,136,55,31,14
Valorant Champions 2021,All Stages,All Match Types,ShahZaM,Sentinels,skye,47,0.72,168,0.71,57%,112,0.57,0.17,0,0.11,19%,0%,0/7,14,27,38,8,0,5
Valorant Champions 2021,All Stages,All Match Types,ShahZaM,Sentinels,sova,132,1.23,236,1.29,75%,160,0.83,0.35,0.08,0.04,21%,14%,2/14,27,110,85,46,10,5
Valorant Champions 2021,All Stages,All Match Types,ShahZaM,Sentinels,breach,20,1.47,279,2.09,80%,171,1.15,0.25,0.15,0.05,14%,,,23,23,11,5,3,1
Valorant Champions 2021,All Stages,All Match Types,ShahZaM,Sentinels,"breach, skye, sova",199,1.15,226,1.19,71%,150,0.8,0.3,0.07,0.06,19%,10%,2/21,27,160,134,59,13,11
Valorant Champions 2021,All Stages,All Match Types,dapr,Sentinels,cypher,91,0.79,176,0.8,67%,116,0.58,0.22,0.07,0.14,19%,25%,1/4,18,53,66,20,6,13
Valorant Champions 2021,All Stages,All Match Types,dapr,Sentinels,viper,62,1.06,240,1.02,71%,161,0.77,0.35,0.16,0.11,14%,0%,0/14,22,48,47,22,10,7
Valorant Champions 2021,All Stages,All Match Types,dapr,Sentinels,killjoy,46,0.93,169,1.04,65%,105,0.63,0.22,0.04,0.07,16%,20%,1/5,16,29,28,10,2,3
Valorant Champions 2021,All Stages,All Match Types,dapr,Sentinels,"cypher, killjoy, viper",199,0.91,196,0.92,68%,128,0.65,0.26,0.09,0.12,16%,9%,2/23,22,130,141,52,18,23
Valorant Champions 2021,All Stages,All Match Types,TenZ,Sentinels,jett,199,1.12,225,1.06,68%,144,0.76,0.19,0.2,0.15,20%,13%,2/16,22,152,143,38,40,29
Valorant Champions 2021,All Stages,All Match Types,Marved,Envy,astra,112,0.9,185,0.83,67%,121,0.62,0.33,0.07,0.09,31%,0%,0/16,16,69,83,37,8,10
Valorant Champions 2021,All Stages,All Match Types,Marved,Envy,viper,44,1.24,241,1.32,73%,168,0.84,0.3,0.07,0.09,34%,0%,0/4,22,37,28,13,3,4
Valorant Champions 2021,All Stages,All Match Types,Marved,Envy,"astra, viper",156,1,201,0.95,69%,134,0.68,0.32,0.07,0.09,32%,0%,0/20,22,106,111,50,11,14
Valorant Champions 2021,All Stages,All Match Types,Victor,Envy,skye,112,0.77,150,0.71,65%,102,0.53,0.33,0.08,0.15,26%,14%,1/7,15,59,83,37,9,17
Valorant Champions 2021,All Stages,All Match Types,Victor,Envy,reyna,23,0.91,204,1,70%,130,0.74,0.22,0.09,0.22,24%,,,17,17,17,5,2,5
Valorant Champions 2021,All Stages,All Match Types,Victor,Envy,kayo,21,1.16,181,1.25,67%,122,0.71,0.38,0.1,0.14,20%,,,15,15,12,8,2,3
Valorant Champions 2021,All Stages,All Match Types,Victor,Envy,"kayo, reyna, skye",156,0.84,162,0.81,66%,108,0.58,0.32,0.08,0.16,25%,14%,1/7,17,91,112,50,13,25
Valorant Champions 2021,All Stages,All Match Types,FiNESSE,Envy,viper,24,0.76,169,0.78,71%,112,0.58,0.13,0.08,0.13,21%,0%,0/3,14,14,18,3,2,3
Valorant Champions 2021,All Stages,All Match Types,FiNESSE,Envy,killjoy,132,0.92,192,0.94,70%,133,0.64,0.17,0.05,0.08,19%,6%,1/17,17,85,90,23,7,11
Valorant Champions 2021,All Stages,All Match Types,FiNESSE,Envy,"killjoy, viper",156,0.9,189,0.92,71%,130,0.63,0.17,0.06,0.09,19%,5%,1/20,17,99,108,26,9,14
Valorant Champions 2021,All Stages,All Match Types,crashies,Envy,viper,21,0.41,98,0.39,67%,83,0.33,0.24,0,0.24,27%,0%,0/2,7,7,18,5,0,5
Valorant Champions 2021,All Stages,All Match Types,crashies,Envy,sova,135,1.28,223,1.41,81%,150,0.81,0.34,0.06,0.07,26%,12%,2/17,25,110,78,46,8,9
Valorant Champions 2021,All Stages,All Match Types,crashies,Envy,"sova, viper",156,1.16,205,1.22,79%,141,0.75,0.33,0.05,0.09,26%,11%,2/19,25,117,96,51,8,14
Valorant Champions 2021,All Stages,All Match Types,yay,Envy,jett,156,1.16,243,1.23,70%,161,0.85,0.14,0.19,0.12,23%,27%,4/15,24,132,107,22,30,18
Valorant Champions 2021,All Stages,All Match Types,sScary,X10 Esports,astra,125,0.88,153,0.86,78%,111,0.55,0.4,0.03,0.11,24%,0%,0/13,15,69,80,50,4,14
Valorant Champions 2021,All Stages,All Match Types,sScary,X10 Esports,viper,83,0.99,183,0.91,63%,124,0.63,0.29,0.05,0.07,21%,7%,1/14,17,52,57,24,4,6
Valorant Champions 2021,All Stages,All Match Types,sScary,X10 Esports,"astra, viper",208,0.92,165,0.88,72%,116,0.58,0.36,0.04,0.1,23%,4%,1/27,17,121,137,74,8,20
Valorant Champions 2021,All Stages,All Match Types,Patiphan,X10 Esports,raze,21,1.14,189,1,62%,152,0.62,0.33,0.05,0.14,13%,0%,0/1,13,13,13,7,1,3
Valorant Champions 2021,All Stages,All Match Types,Patiphan,X10 Esports,reyna,42,1.23,286,1.29,67%,194,0.95,0.29,0.17,0.12,24%,0%,0/2,23,40,31,12,7,5
Valorant Champions 2021,All Stages,All Match Types,Patiphan,X10 Esports,jett,145,1.03,230,1.08,72%,150,0.79,0.2,0.17,0.13,20%,0%,0/15,27,115,106,29,25,19
Valorant Champions 2021,All Stages,All Match Types,Patiphan,X10 Esports,"jett, raze, reyna",208,1.08,237,1.12,70%,159,0.81,0.23,0.16,0.13,20%,0%,0/18,27,168,150,48,33,27
Valorant Champions 2021,All Stages,All Match Types,foxz,X10 Esports,skye,65,1.28,260,1.23,80%,161,0.89,0.37,0.2,0.03,25%,0%,0/7,22,58,47,24,13,2
Valorant Champions 2021,All Stages,All Match Types,foxz,X10 Esports,sova,123,0.94,175,0.94,63%,116,0.62,0.22,0.08,0.05,26%,12%,2/17,18,76,81,27,10,6
Valorant Champions 2021,All Stages,All Match Types,foxz,X10 Esports,kayo,20,0.45,171,0.59,60%,117,0.5,0.3,0.05,0.15,28%,0%,0/2,10,10,17,6,1,3
Valorant Champions 2021,All Stages,All Match Types,foxz,X10 Esports,"kayo, skye, sova",208,1,200,0.99,68%,130,0.69,0.27,0.12,0.05,26%,8%,2/26,22,144,145,57,24,11
Valorant Champions 2021,All Stages,All Match Types,Sushiboys,X10 Esports,cypher,81,0.88,169,0.77,60%,107,0.59,0.21,0.12,0.1,24%,0%,0/9,16,48,62,17,10,8
Valorant Champions 2021,All Stages,All Match Types,Sushiboys,X10 Esports,killjoy,85,1.27,263,1.43,80%,176,0.94,0.26,0.14,0.05,18%,22%,2/9,24,80,56,22,12,4
Valorant Champions 2021,All Stages,All Match Types,Sushiboys,X10 Esports,jett,42,1.21,250,1.6,74%,166,0.95,0.14,0.12,0.05,24%,0%,0/6,22,40,25,6,5,2
Valorant Champions 2021,All Stages,All Match Types,Sushiboys,X10 Esports,"cypher, jett, killjoy",208,1.1,223,1.17,71%,147,0.81,0.22,0.13,0.07,20%,8%,2/24,24,168,143,45,27,14
Valorant Champions 2021,All Stages,All Match Types,Crws,X10 Esports,kayo,81,0.98,186,0.85,74%,127,0.62,0.58,0.11,0.15,21%,0%,0/6,19,50,59,47,9,12
Valorant Champions 2021,All Stages,All Match Types,Crws,X10 Esports,breach,85,0.84,147,0.76,73%,90,0.55,0.29,0.08,0.06,21%,67%,4/6,14,47,62,25,7,5
Valorant Champions 2021,All Stages,All Match Types,Crws,X10 Esports,sage,42,0.97,186,0.9,74%,120,0.64,0.43,0.14,0.12,33%,0%,0/4,15,27,30,18,6,5
Valorant Champions 2021,All Stages,All Match Types,Crws,X10 Esports,"breach, kayo, sage",208,0.92,170,0.82,74%,111,0.6,0.43,0.11,0.11,23%,25%,4/16,19,124,151,90,22,22
Valorant Champions 2021,All Stages,All Match Types,SuperBusS,FULL SENSE,astra,38,0.86,172,0.79,61%,121,0.61,0.26,0,0.03,20%,20%,1/5,13,23,29,10,0,1
Valorant Champions 2021,All Stages,All Match Types,SuperBusS,FULL SENSE,viper,44,0.88,186,0.91,70%,138,0.66,0.18,0.07,0.09,27%,0%,0/7,19,29,32,8,3,4
Valorant Champions 2021,All Stages,All Match Types,SuperBusS,FULL SENSE,"astra, viper",82,0.87,179,0.85,66%,130,0.63,0.22,0.04,0.06,24%,8%,1/12,19,52,61,18,3,5
Valorant Champions 2021,All Stages,All Match Types,JohnOlsen,FULL SENSE,skye,26,0.83,159,0.89,58%,108,0.62,0.08,0.04,0.04,28%,0%,0/2,16,16,18,2,1,1
Valorant Champions 2021,All Stages,All Match Types,JohnOlsen,FULL SENSE,jett,56,0.84,203,0.74,64%,145,0.66,0.25,0.18,0.25,24%,0%,0/1,13,37,50,14,10,14
Valorant Champions 2021,All Stages,All Match Types,JohnOlsen,FULL SENSE,"jett, skye",82,0.84,192,0.78,62%,133,0.65,0.2,0.13,0.18,25%,0%,0/3,16,53,68,16,11,15
Valorant Champions 2021,All Stages,All Match Types,PTC,FULL SENSE,skye,18,0.52,114,0.43,56%,78,0.33,0.17,0,0.17,25%,0%,0/2,6,6,14,3,0,3
Valorant Champions 2021,All Stages,All Match Types,PTC,FULL SENSE,breach,38,0.76,167,0.74,63%,110,0.61,0.39,0.13,0.11,27%,13%,1/8,12,23,31,15,5,4
Valorant Champions 2021,All Stages,All Match Types,PTC,FULL SENSE,jett,26,1.09,227,1.12,73%,158,0.73,0.31,0.27,0.23,21%,0%,0/1,19,19,17,8,7,6
Valorant Champions 2021,All Stages,All Match Types,PTC,FULL SENSE,"breach, jett, skye",82,0.78,169,0.77,65%,118,0.59,0.32,0.15,0.16,25%,9%,1/11,19,48,62,26,12,13
Valorant Champions 2021,All Stages,All Match Types,LAMMYSNAX,FULL SENSE,skye,18,0.46,147,0.5,56%,105,0.44,0.17,0.11,0.11,29%,0%,0/3,8,8,16,3,2,2
Valorant Champions 2021,All Stages,All Match Types,LAMMYSNAX,FULL SENSE,viper,20,0.68,158,0.69,60%,110,0.55,0.15,0.05,0.1,29%,0%,0/2,11,11,16,3,1,2
Valorant Champions 2021,All Stages,All Match Types,LAMMYSNAX,FULL SENSE,sova,44,1.25,274,1.27,77%,183,0.95,0.32,0.14,0.02,25%,0%,0/9,24,42,33,14,6,1
Valorant Champions 2021,All Stages,All Match Types,LAMMYSNAX,FULL SENSE,"skye, sova, viper",82,0.91,213,0.94,68%,148,0.74,0.24,0.11,0.06,26%,0%,0/14,24,61,65,20,9,5
Valorant Champions 2021,All Stages,All Match Types,ChAlalala,FULL SENSE,cypher,82,0.79,140,0.71,70%,90,0.5,0.11,0.04,0.07,31%,8%,1/13,13,41,58,9,3,6
Valorant Champions 2021,All Stages,All Match Types,delz1k,KR�� Esports,astra,243,0.85,164,0.82,67%,114,0.58,0.3,0.07,0.07,27%,11%,3/27,26,142,174,72,16,17
Valorant Champions 2021,All Stages,All Match Types,delz1k,KR�� Esports,viper,21,0.62,132,0.65,62%,75,0.52,0.05,0,0.14,38%,,,11,11,17,1,0,3
Valorant Champions 2021,All Stages,All Match Types,delz1k,KR�� Esports,brimstone,34,1.05,211,1,74%,145,0.76,0.35,0.03,0.06,24%,0%,0/4,26,26,26,12,1,2
Valorant Champions 2021,All Stages,All Match Types,delz1k,KR�� Esports,sage,19,0.51,108,0.46,63%,79,0.32,0.21,0,0.16,38%,0%,0/1,6,6,13,4,0,3
Valorant Champions 2021,All Stages,All Match Types,delz1k,KR�� Esports,"astra, brimstone, sage, viper",317,0.83,161,0.8,68%,112,0.58,0.28,0.05,0.08,28%,9%,3/32,26,185,230,89,17,25
Valorant Champions 2021,All Stages,All Match Types,keznit,KR�� Esports,raze,79,1.21,264,1.28,72%,167,0.87,0.28,0.1,0.16,16%,20%,1/5,27,69,54,22,8,13
Valorant Champions 2021,All Stages,All Match Types,keznit,KR�� Esports,reyna,173,1.01,228,1.05,71%,141,0.81,0.18,0.15,0.14,27%,21%,3/14,28,140,133,31,26,24
Valorant Champions 2021,All Stages,All Match Types,keznit,KR�� Esports,cypher,21,0.81,289,1.11,52%,178,0.95,0.05,0.19,0.19,37%,0%,0/1,20,20,18,1,4,4
Valorant Champions 2021,All Stages,All Match Types,keznit,KR�� Esports,breach,44,1.25,270,1.39,70%,182,0.98,0.34,0.07,0.02,30%,30%,3/10,27,43,31,15,3,1
Valorant Champions 2021,All Stages,All Match Types,keznit,KR�� Esports,"breach, cypher, raze, reyna",317,1.07,246,1.15,70%,156,0.86,0.22,0.13,0.13,24%,23%,7/30,28,272,236,69,41,42
Valorant Champions 2021,All Stages,All Match Types,Mazino,KR�� Esports,skye,79,1.03,195,1.06,72%,117,0.7,0.23,0.05,0.03,24%,20%,2/10,20,55,52,18,4,2
Valorant Champions 2021,All Stages,All Match Types,Mazino,KR�� Esports,cypher,44,0.96,246,1.03,64%,173,0.8,0.27,0.05,0.09,23%,0%,0/6,19,35,34,12,2,4
Valorant Champions 2021,All Stages,All Match Types,Mazino,KR�� Esports,sova,173,1.01,227,1.02,72%,155,0.74,0.32,0.05,0.05,26%,4%,1/23,28,128,125,55,8,8
Valorant Champions 2021,All Stages,All Match Types,Mazino,KR�� Esports,kayo,21,0.79,124,0.53,57%,93,0.38,0.33,0,0.1,36%,0%,0/4,8,8,15,7,0,2
Valorant Champions 2021,All Stages,All Match Types,Mazino,KR�� Esports,"cypher, kayo, skye, sova",317,0.99,215,1,70%,144,0.71,0.29,0.04,0.05,26%,7%,3/43,28,226,226,92,14,16
Valorant Champions 2021,All Stages,All Match Types,Klaus,KR�� Esports,viper,142,0.88,187,0.9,71%,122,0.64,0.3,0.12,0.15,21%,22%,4/18,25,91,101,43,17,22
Valorant Champions 2021,All Stages,All Match Types,Klaus,KR�� Esports,sova,21,0.87,115,0.54,67%,80,0.33,0.38,0,0,32%,0%,0/2,7,7,13,8,0,0
Valorant Champions 2021,All Stages,All Match Types,Klaus,KR�� Esports,killjoy,154,0.88,173,0.88,67%,115,0.6,0.14,0.05,0.09,23%,33%,6/18,21,92,104,22,7,14
Valorant Champions 2021,All Stages,All Match Types,Klaus,KR�� Esports,"killjoy, sova, viper",317,0.88,175,0.87,69%,116,0.6,0.23,0.08,0.11,22%,26%,10/38,25,190,218,73,24,36
Valorant Champions 2021,All Stages,All Match Types,NagZ,KR�� Esports,jett,283,0.99,198,1.06,70%,127,0.7,0.14,0.17,0.16,19%,18%,7/39,25,198,187,39,48,45
Valorant Champions 2021,All Stages,All Match Types,NagZ,KR�� Esports,sage,34,0.59,112,0.48,62%,68,0.38,0.35,0.09,0.15,12%,0%,0/5,13,13,27,12,3,5
Valorant Champions 2021,All Stages,All Match Types,NagZ,KR�� Esports,"jett, sage",317,0.96,192,0.99,69%,121,0.67,0.16,0.16,0.16,18%,16%,7/44,25,211,214,51,51,50
Valorant Champions 2021,All Stages,All Match Types,Mistic,FNATIC,astra,96,0.85,142,0.88,71%,95,0.55,0.31,0.06,0.04,33%,0%,0/14,19,53,60,30,6,4
Valorant Champions 2021,All Stages,All Match Types,Mistic,FNATIC,viper,111,0.96,149,0.76,69%,104,0.5,0.34,0.08,0.04,31%,11%,2/19,13,56,74,38,9,4
Valorant Champions 2021,All Stages,All Match Types,Mistic,FNATIC,"astra, viper",207,0.91,146,0.81,70%,100,0.53,0.33,0.07,0.04,32%,6%,2/33,19,109,134,68,15,8
Valorant Champions 2021,All Stages,All Match Types,Boaster,FNATIC,astra,45,0.83,124,0.56,64%,90,0.4,0.33,0,0.11,13%,33%,1/3,9,18,32,15,0,5
Valorant Champions 2021,All Stages,All Match Types,Boaster,FNATIC,viper,45,0.85,103,0.64,71%,67,0.36,0.33,0.02,0.09,9%,0%,0/2,10,16,25,15,1,4
Valorant Champions 2021,All Stages,All Match Types,Boaster,FNATIC,sova,117,1.13,210,1.12,80%,148,0.72,0.34,0.06,0.09,22%,0%,0/11,22,84,75,40,7,10
Valorant Champions 2021,All Stages,All Match Types,Boaster,FNATIC,"astra, sova, viper",207,1,167,0.89,75%,118,0.57,0.34,0.04,0.09,18%,6%,1/16,22,118,132,70,8,19
Valorant Champions 2021,All Stages,All Match Types,Derke,FNATIC,raze,113,1.12,256,1.08,69%,158,0.83,0.24,0.26,0.26,19%,17%,1/6,28,94,87,27,29,29
Valorant Champions 2021,All Stages,All Match Types,Derke,FNATIC,jett,94,1.44,306,1.8,73%,186,1.13,0.07,0.28,0.16,32%,38%,3/8,30,106,59,7,26,15
Valorant Champions 2021,All Stages,All Match Types,Derke,FNATIC,"jett, raze",207,1.26,278,1.37,71%,171,0.97,0.16,0.27,0.21,24%,29%,4/14,30,200,146,34,55,44
Valorant Champions 2021,All Stages,All Match Types,doma,FNATIC,skye,51,0.91,168,0.89,71%,116,0.61,0.35,0.08,0.1,36%,0%,0/2,16,31,35,18,4,5
Valorant Champions 2021,All Stages,All Match Types,doma,FNATIC,kayo,45,1.06,214,1.09,80%,150,0.78,0.38,0.04,0.07,28%,0%,0/6,19,35,32,17,2,3
Valorant Champions 2021,All Stages,All Match Types,doma,FNATIC,breach,45,1.45,258,1.65,82%,175,0.96,0.51,0.09,0,27%,0%,0/5,22,43,26,23,4,0
Valorant Champions 2021,All Stages,All Match Types,doma,FNATIC,sage,66,1.08,179,1.11,71%,128,0.64,0.32,0.03,0.03,27%,25%,1/4,16,42,38,21,2,2
Valorant Champions 2021,All Stages,All Match Types,doma,FNATIC,"breach, kayo, sage, skye",207,1.12,202,1.15,75%,140,0.73,0.38,0.06,0.05,29%,6%,1/17,22,151,131,79,12,10
Valorant Champions 2021,All Stages,All Match Types,MAGNUM,FNATIC,cypher,45,1.02,184,1.33,71%,117,0.71,0.18,0.11,0.11,33%,33%,1/3,17,32,24,8,5,5
Valorant Champions 2021,All Stages,All Match Types,MAGNUM,FNATIC,killjoy,162,1.04,189,1.02,74%,128,0.66,0.12,0.1,0.06,21%,22%,4/18,21,107,105,19,17,10
Valorant Champions 2021,All Stages,All Match Types,MAGNUM,FNATIC,"cypher, killjoy",207,1.03,188,1.08,73%,126,0.67,0.13,0.11,0.07,23%,24%,5/21,21,139,129,27,22,15
Valorant Champions 2021,All Stages,All Match Types,v1xen,Keyd Stars,astra,34,0.85,174,0.71,62%,118,0.59,0.29,0.12,0.06,23%,50%,1/2,11,20,28,10,4,2
Valorant Champions 2021,All Stages,All Match Types,v1xen,Keyd Stars,viper,64,0.61,111,0.66,67%,82,0.42,0.34,0.02,0.13,27%,40%,2/5,13,27,41,22,1,8
Valorant Champions 2021,All Stages,All Match Types,v1xen,Keyd Stars,"astra, viper",98,0.73,137,0.68,65%,95,0.48,0.33,0.05,0.1,25%,43%,3/7,13,47,69,32,5,10
Valorant Champions 2021,All Stages,All Match Types,mwzera,Keyd Stars,skye,16,0.99,253,0.93,69%,154,0.81,0.13,0.19,0.06,11%,0%,0/1,13,13,14,2,3,1
Valorant Champions 2021,All Stages,All Match Types,mwzera,Keyd Stars,sova,82,0.94,173,0.91,73%,114,0.59,0.23,0.02,0.07,18%,11%,1/9,21,48,53,19,2,6
Valorant Champions 2021,All Stages,All Match Types,mwzera,Keyd Stars,"skye, sova",98,0.95,189,0.91,72%,121,0.62,0.21,0.05,0.07,15%,10%,1/10,21,61,67,21,5,7
Valorant Champions 2021,All Stages,All Match Types,murizzz,Keyd Stars,reyna,23,,106,0.82,91%,64,0.39,0.09,0.04,0.17,21%,0%,0/1,9,9,11,2,1,4
Valorant Champions 2021,All Stages,All Match Types,murizzz,Keyd Stars,breach,18,0.83,195,0.93,78%,119,0.72,0.17,0,0.06,26%,0%,0/3,13,13,14,3,0,1
Valorant Champions 2021,All Stages,All Match Types,murizzz,Keyd Stars,killjoy,41,0.88,205,0.91,71%,134,0.73,0.17,0.1,0.12,21%,33%,1/3,20,30,33,7,4,5
Valorant Champions 2021,All Stages,All Match Types,murizzz,Keyd Stars,sage,16,0.81,111,0.45,75%,108,0.31,0.75,0.06,0.06,28%,0%,0/1,5,5,11,12,1,1
Valorant Champions 2021,All Stages,All Match Types,murizzz,Keyd Stars,"breach, killjoy, reyna, sage",98,0.85,164,0.83,78%,110,0.58,0.24,0.06,0.11,23%,13%,1/8,20,57,69,24,6,11
Valorant Champions 2021,All Stages,All Match Types,JhoW,Keyd Stars,cypher,23,,166,1.27,83%,101,0.61,0.09,0.17,0.04,17%,100%,1/1,14,14,11,2,4,1
Valorant Champions 2021,All Stages,All Match Types,JhoW,Keyd Stars,viper,16,0.68,168,0.54,69%,122,0.44,0.19,0,0.13,21%,0%,0/6,7,7,13,3,0,2
Valorant Champions 2021,All Stages,All Match Types,JhoW,Keyd Stars,killjoy,18,0.8,201,0.71,56%,149,0.56,0.28,0.11,0.17,28%,0%,0/5,10,10,14,5,2,3
Valorant Champions 2021,All Stages,All Match Types,JhoW,Keyd Stars,sage,41,0.63,116,0.43,59%,82,0.37,0.37,0.05,0.1,19%,0%,0/3,9,15,35,15,2,4
